documento_id,titulo,campo,valor_original,candidatos,requiere_revision,decision,observacion,estado
https://hdl.handle.net/11362/47745,Una década de acción para un cambio de época. Quinto informe sobre el progreso y los desafíos regionales de la Agenda 2030 para el Desarrollo Sostenible en América Latina y el Caribe,paises,"Los 33 países de América Latina y el Caribe en su conjunto, con análisis diferenciado por subregiones: Centroamérica, México y República Dominicana; el Caribe (incluidos los pequeños Estados insulares en desarrollo); y América del Sur.",mexico:México | republica_dominicana:República Dominicana,False,,,pendiente
https://hdl.handle.net/11362/47745,Una década de acción para un cambio de época. Quinto informe sobre el progreso y los desafíos regionales de la Agenda 2030 para el Desarrollo Sostenible en América Latina y el Caribe,subregiones,"Los 33 países de América Latina y el Caribe en su conjunto, con análisis diferenciado por subregiones: Centroamérica, México y República Dominicana; el Caribe (incluidos los pequeños Estados insulares en desarrollo); y América del Sur.",alc:América Latina y el Caribe | centroamerica:Centroamérica | caribe:Caribe,False,,,pendiente
https://hdl.handle.net/11362/47745,Una década de acción para un cambio de época. Quinto informe sobre el progreso y los desafíos regionales de la Agenda 2030 para el Desarrollo Sostenible en América Latina y el Caribe,sectores,"Multisectorial: macroeconomía y deuda soberana, mercado de trabajo y protección social, salud pública y vacunación, igualdad de género, educación, biodiversidad marina y terrestre, cambio climático, institucionalidad pública y participación de la sociedad civil y el sector privado, integración regional y arquitectura financiera internacional.",salud:Salud | ecosistemas:Ecosistemas y biodiversidad | empleo:Empleo | proteccion_social:Protección social,False,,,pendiente
https://hdl.handle.net/11362/47745,Una década de acción para un cambio de época. Quinto informe sobre el progreso y los desafíos regionales de la Agenda 2030 para el Desarrollo Sostenible en América Latina y el Caribe,organizaciones,"Estados Unidos y China, cuya rivalidad geopolítica y ciclo económico condicionan la recuperación regional (p.152); la Unión Europea y el G20, citados como referentes de estímulos fiscales y mecanismos financieros (Next Generation EU, Glasgow Financial Alliance for Net Zero, First Movers Coalition) que la región busca emular o ante los cuales negocia cooperación, sin ser estos el sujeto de análisis del documento.",,True,,,pendiente
https://hdl.handle.net/11362/82426,El impacto del cambio climático en la pobreza infantil y juvenil de América Latina,autoria,"Rafael Van der Borght; elaborado por la Sección de Cambio Climático, Ambiente, Energía y Reducción del Riesgo de Desastres de UNICEF LACRO y la Unidad de Cambio Climático de la División de Desarrollo Sostenible y Asentamientos Humanos de la CEPAL",Rafael Van der Borght | elaborado por la Sección de Cambio Climático | Ambiente | Energía | Reducción del Riesgo de Desastres de UNICEF LACRO | la Unidad de Cambio Climático de la División de Desarrollo Sostenible | Asentamientos Humanos de la CEPAL,False,,,pendiente
https://hdl.handle.net/11362/82426,El impacto del cambio climático en la pobreza infantil y juvenil de América Latina,tipo_documento,Documento de proyecto o estudio técnico (modelización econométrica interinstitucional UNICEF-CEPAL),estudio_tecnico:Estudio técnico,False,,,pendiente
https://hdl.handle.net/11362/82426,El impacto del cambio climático en la pobreza infantil y juvenil de América Latina,ambito_aplicacion,"18 países de América Latina con datos de pobreza armonizados por la CEPAL vía CEPALSTAT (aprox. 95% de la población de ALC), con resultados regionales agregados y proyecciones por país",regional:Regional | nacional:Nacional,True,,,pendiente
https://hdl.handle.net/11362/82426,El impacto del cambio climático en la pobreza infantil y juvenil de América Latina,paises,"18 países de América Latina con datos de pobreza armonizados por la CEPAL vía CEPALSTAT (aprox. 95% de la población de ALC), con resultados regionales agregados y proyecciones por país",,True,,,pendiente
https://hdl.handle.net/11362/82426,El impacto del cambio climático en la pobreza infantil y juvenil de América Latina,subregiones,"18 países de América Latina con datos de pobreza armonizados por la CEPAL vía CEPALSTAT (aprox. 95% de la población de ALC), con resultados regionales agregados y proyecciones por país",alc:América Latina y el Caribe,False,,,pendiente
https://hdl.handle.net/11362/82426,El impacto del cambio climático en la pobreza infantil y juvenil de América Latina,sectores,"Protección social y pobreza monetaria infantil y juvenil; el cambio climático entra como canal macroeconómico (escenarios de GEI → PIB per cápita → pobreza), no como objeto de política productiva o energética",energia:Energía | proteccion_social:Protección social,False,,,pendiente
https://hdl.handle.net/11362/82426,El impacto del cambio climático en la pobreza infantil y juvenil de América Latina,organizaciones,"Marcos globales usados como insumo metodológico, no como sujeto de análisis: escenarios climáticos de la fase IV del NGFS, modelización de riesgos de Climate Analytics (modelo macroeconómico NiGEM, CLIMADA), trayectorias SSP, líneas internacionales de pobreza del Banco Mundial ($2.15/$3.65/$6.85) contrastadas en el anexo, y literatura econométrica de funciones de daño (Kalkuhl y Wenz 2020; Burke, Hsiang y Miguel 2015)",banco_mundial:Banco Mundial,False,,,pendiente
https://hdl.handle.net/11362/48724,Acción climática en la agricultura: la experiencia de países miembros de la Plataforma de Acción Climática en Agricultura de Latinoamérica y el Caribe,autoria,Walter Oyhantçabal y Adrián G. Rodríguez,Walter Oyhantçabal | Adrián G. Rodríguez,False,,,pendiente
https://hdl.handle.net/11362/48724,Acción climática en la agricultura: la experiencia de países miembros de la Plataforma de Acción Climática en Agricultura de Latinoamérica y el Caribe,tipo_documento,Documento de trabajo — serie Recursos Naturales y Desarrollo N° 215 (CEPAL),documento_trabajo:Documento de trabajo,False,,,pendiente
https://hdl.handle.net/11362/48724,Acción climática en la agricultura: la experiencia de países miembros de la Plataforma de Acción Climática en Agricultura de Latinoamérica y el Caribe,ambito_aplicacion,"12 países miembros de PLACA: Argentina, Bahamas, Brasil, Colombia, Costa Rica, Chile, Guatemala, Haití, México, Perú, República Dominicana y Uruguay (p.9)",regional:Regional,True,,,pendiente
https://hdl.handle.net/11362/48724,Acción climática en la agricultura: la experiencia de países miembros de la Plataforma de Acción Climática en Agricultura de Latinoamérica y el Caribe,paises,"12 países miembros de PLACA: Argentina, Bahamas, Brasil, Colombia, Costa Rica, Chile, Guatemala, Haití, México, Perú, República Dominicana y Uruguay (p.9)",argentina:Argentina | bahamas:Bahamas | brasil:Brasil | chile:Chile | colombia:Colombia | costa_rica:Costa Rica | guatemala:Guatemala | haiti:Haití | mexico:México | peru:Perú | republica_dominicana:República Dominicana | uruguay:Uruguay,False,,,pendiente
https://hdl.handle.net/11362/48724,Acción climática en la agricultura: la experiencia de países miembros de la Plataforma de Acción Climática en Agricultura de Latinoamérica y el Caribe,subregiones,"12 países miembros de PLACA: Argentina, Bahamas, Brasil, Colombia, Costa Rica, Chile, Guatemala, Haití, México, Perú, República Dominicana y Uruguay (p.9)",,True,,,pendiente
https://hdl.handle.net/11362/48724,Acción climática en la agricultura: la experiencia de países miembros de la Plataforma de Acción Climática en Agricultura de Latinoamérica y el Caribe,sectores,"Sector agropecuario (agricultura, ganadería, silvicultura y otros usos de la tierra — AFOLU) en su articulación con la política climática nacional de mitigación y adaptación",agricultura:Agricultura,False,,,pendiente
https://hdl.handle.net/11362/48724,Acción climática en la agricultura: la experiencia de países miembros de la Plataforma de Acción Climática en Agricultura de Latinoamérica y el Caribe,organizaciones,"CMNUCC, Acuerdo de París, IPCC, y las organizaciones que apoyan técnica o financieramente a PLACA y a los casos de éxito (FAO, CEPAL, CGIAR-CCAFS, GIZ, BID-FOMIN, GEF, Banco Mundial, Fondo de Adaptación) — citadas como cooperantes, no como sujeto de análisis (p.9-10, 80-97)",cepal:CEPAL | bid:BID | fao:FAO | ipcc:IPCC | banco_mundial:Banco Mundial,False,,,pendiente
https://hdl.handle.net/11362/68639,"Comercio, cambio climático y el impuesto fronterizo al carbono",autoria,"So Jeong Lee (Unidad de Comercio Internacional e Industria, sede subregional de la CEPAL en México)",So Jeong Lee (Unidad de Comercio Internacional | Industria | sede subregional de la CEPAL en México),False,,,pendiente
https://hdl.handle.net/11362/68639,"Comercio, cambio climático y el impuesto fronterizo al carbono",tipo_documento,Documento de proyecto / estudio técnico,estudio_tecnico:Estudio técnico,False,,,pendiente
https://hdl.handle.net/11362/68639,"Comercio, cambio climático y el impuesto fronterizo al carbono",ambito_aplicacion,"Subregión de la sede subregional de la CEPAL en México: Costa Rica, Cuba, El Salvador, Guatemala, Haití, Honduras, México, Nicaragua, Panamá y República Dominicana (p.13, nota 1); con referencias al conjunto de América Latina y el Caribe en las secciones de política fiscal y cooperación",regional:Regional | subregional:Subregional,True,,,pendiente
https://hdl.handle.net/11362/68639,"Comercio, cambio climático y el impuesto fronterizo al carbono",paises,"Subregión de la sede subregional de la CEPAL en México: Costa Rica, Cuba, El Salvador, Guatemala, Haití, Honduras, México, Nicaragua, Panamá y República Dominicana (p.13, nota 1); con referencias al conjunto de América Latina y el Caribe en las secciones de política fiscal y cooperación",costa_rica:Costa Rica | cuba:Cuba | el_salvador:El Salvador | guatemala:Guatemala | haiti:Haití | honduras:Honduras | mexico:México | nicaragua:Nicaragua | panama:Panamá | republica_dominicana:República Dominicana,False,,,pendiente
https://hdl.handle.net/11362/68639,"Comercio, cambio climático y el impuesto fronterizo al carbono",subregiones,"Subregión de la sede subregional de la CEPAL en México: Costa Rica, Cuba, El Salvador, Guatemala, Haití, Honduras, México, Nicaragua, Panamá y República Dominicana (p.13, nota 1); con referencias al conjunto de América Latina y el Caribe en las secciones de política fiscal y cooperación",alc:América Latina y el Caribe | caribe:Caribe,False,,,pendiente
https://hdl.handle.net/11362/68639,"Comercio, cambio climático y el impuesto fronterizo al carbono",sectores,"Comercio internacional, política fiscal/ambiental, mercado laboral; sectores del CBAM: hierro/acero, cemento, fertilizantes, aluminio, electricidad/hidrógeno (versión actual) y metales, cal, vidrio, cerámica, pulpa/papel, químicos (versión expandida hipotética)",energia:Energía | comercio:Comercio | empleo:Empleo,False,,,pendiente
https://hdl.handle.net/11362/68639,"Comercio, cambio climático y el impuesto fronterizo al carbono",organizaciones,"Unión Europea (sujeto regulador del EU-ETS y del CBAM); República de Corea, Canadá y Japón (diálogos bilaterales con la UE citados como referente, Cuadro 8); Estados Unidos y China (socios comerciales dominantes de la subregión); Chile (primer impuesto al carbono de ALC, Recuadro 10); G7 (club climático, Recuadro 4); BRICS y Australia (críticas al CBAM)",,True,,,pendiente
https://hdl.handle.net/11362/80727,América Latina y el Caribe ante las trampas del desarrollo: transformaciones indispensables y cómo gestionarlas,autoria,,,False,,,pendiente
https://hdl.handle.net/11362/80727,América Latina y el Caribe ante las trampas del desarrollo: transformaciones indispensables y cómo gestionarlas,tipo_documento,"Documento institucional de posición estratégica presentado en el cuadragésimo período de sesiones de la CEPAL (2024): propone tres ""grandes transformaciones indispensables"" para superar las trampas del desarrollo de la región (transformación productiva, reducción de la desigualdad, y sostenibilidad ambiental/cambio climático), más dos ejes transversales (capacidades institucionales y financiamiento). El cambio climático es el objeto exclusivo de solo uno de los siete capítulos (Capítulo VI); en el resto del documento aparece de forma dispersa y secundaria.",informe_estrategico:Informe estratégico,False,,,pendiente
https://hdl.handle.net/11362/80727,América Latina y el Caribe ante las trampas del desarrollo: transformaciones indispensables y cómo gestionarlas,ambito_aplicacion,"América Latina y el Caribe en su conjunto (33 países), con desagregaciones frecuentes por subregión (América del Sur, Centroamérica y México, el Caribe) y casos nacionales ilustrativos (Chile y Colombia en electromovilidad, Bolivia en litio, Brasil y Colombia en bioeconomía, entre muchos otros) a lo largo de los siete capítulos.",regional:Regional | subregional:Subregional,True,,,pendiente
https://hdl.handle.net/11362/80727,América Latina y el Caribe ante las trampas del desarrollo: transformaciones indispensables y cómo gestionarlas,paises,"América Latina y el Caribe en su conjunto (33 países), con desagregaciones frecuentes por subregión (América del Sur, Centroamérica y México, el Caribe) y casos nacionales ilustrativos (Chile y Colombia en electromovilidad, Bolivia en litio, Brasil y Colombia en bioeconomía, entre muchos otros) a lo largo de los siete capítulos.",bolivia:Bolivia (Estado Plurinacional de) | brasil:Brasil | chile:Chile | colombia:Colombia | mexico:México,False,,,pendiente
https://hdl.handle.net/11362/80727,América Latina y el Caribe ante las trampas del desarrollo: transformaciones indispensables y cómo gestionarlas,subregiones,"América Latina y el Caribe en su conjunto (33 países), con desagregaciones frecuentes por subregión (América del Sur, Centroamérica y México, el Caribe) y casos nacionales ilustrativos (Chile y Colombia en electromovilidad, Bolivia en litio, Brasil y Colombia en bioeconomía, entre muchos otros) a lo largo de los siete capítulos.",alc:América Latina y el Caribe | centroamerica:Centroamérica | caribe:Caribe,False,,,pendiente
https://hdl.handle.net/11362/80727,América Latina y el Caribe ante las trampas del desarrollo: transformaciones indispensables y cómo gestionarlas,sectores,"Cobertura multisectorial completa: política de desarrollo productivo, tributación, protección social, educación, sociedad del cuidado, planificación urbana (transformaciones productiva y de desigualdad, capítulos II a V); y, específicamente para la transformación de sostenibilidad (Capítulo VI), transición energética, hidrógeno verde, electromovilidad, minerales críticos, gestión hídrica, turismo sostenible, bioeconomía y economía circular. El Capítulo VII cubre movilización de financiamiento (fiscal, privado, internacional) para el desarrollo en general, incluida la inversión climática.",agua:Agua y recursos hídricos | energia:Energía | finanzas:Finanzas y financiamiento | proteccion_social:Protección social,False,,,pendiente
https://hdl.handle.net/11362/80727,América Latina y el Caribe ante las trampas del desarrollo: transformaciones indispensables y cómo gestionarlas,organizaciones,"Estados Unidos, la Unión Europea y China como referentes de política industrial y climática (Ley de Reducción de la Inflación, Pacto Verde Europeo, XIV Plan Quinquenal chino, cuadro I.1 y cuadro VI.1); la OCDE como comparador de presión tributaria, inversión pública y gasto en desarrollo productivo; el G20 y las Naciones Unidas como foros de reforma de la arquitectura financiera internacional (Cumbre del Futuro, Cuarta Conferencia Internacional sobre la Financiación para el Desarrollo de 2025); Alemania y la Unión Europea (BIO2REG) como referentes de clústeres de bioeconomía.",naciones_unidas:Naciones Unidas | ocde:OCDE,False,,,pendiente
https://hdl.handle.net/11362/37310,La economía del cambio climático en América Latina y el Caribe: paradojas y desafíos del desarrollo sostenible,autoria,"Luis Miguel Galindo y Joseluis Samaniego (coordinación y redacción general), con la participación de un equipo técnico de la CEPAL",Luis Miguel Galindo | Joseluis Samaniego (coordinación | redacción general) | con la participación de un equipo técnico de la CEPAL,True,,,pendiente
https://hdl.handle.net/11362/37310,La economía del cambio climático en América Latina y el Caribe: paradojas y desafíos del desarrollo sostenible,tipo_documento,Informe institucional de síntesis regional,informe:Informe,False,,,pendiente
https://hdl.handle.net/11362/37310,La economía del cambio climático en América Latina y el Caribe: paradojas y desafíos del desarrollo sostenible,ambito_aplicacion,"América Latina y el Caribe en su conjunto, con estudios de caso subregionales y nacionales específicos desarrollados en el capítulo III: Centroamérica, el Caribe, la Argentina, Chile y el Uruguay.",regional:Regional | subregional:Subregional,True,,,pendiente
https://hdl.handle.net/11362/37310,La economía del cambio climático en América Latina y el Caribe: paradojas y desafíos del desarrollo sostenible,paises,"América Latina y el Caribe en su conjunto, con estudios de caso subregionales y nacionales específicos desarrollados en el capítulo III: Centroamérica, el Caribe, la Argentina, Chile y el Uruguay.",argentina:Argentina | chile:Chile | uruguay:Uruguay,False,,,pendiente
https://hdl.handle.net/11362/37310,La economía del cambio climático en América Latina y el Caribe: paradojas y desafíos del desarrollo sostenible,subregiones,"América Latina y el Caribe en su conjunto, con estudios de caso subregionales y nacionales específicos desarrollados en el capítulo III: Centroamérica, el Caribe, la Argentina, Chile y el Uruguay.",alc:América Latina y el Caribe | centroamerica:Centroamérica | caribe:Caribe,False,,,pendiente
https://hdl.handle.net/11362/37310,La economía del cambio climático en América Latina y el Caribe: paradojas y desafíos del desarrollo sostenible,sectores,"Multisectorial: agricultura y ganadería, recursos hídricos, salud urbana y calidad del aire, zonas costeras y turismo, biodiversidad y bosques, gestión del riesgo de desastres, energía y transporte, y finanzas públicas.",agricultura:Agricultura | agua:Agua y recursos hídricos | energia:Energía | transporte:Transporte | salud:Salud | finanzas:Finanzas y financiamiento | ecosistemas:Ecosistemas y biodiversidad,False,,,pendiente
https://hdl.handle.net/11362/37310,La economía del cambio climático en América Latina y el Caribe: paradojas y desafíos del desarrollo sostenible,organizaciones,"Escenarios y modelos climáticos globales del IPCC (RCP2.6/4.5/6.0/8.5, Quinto Informe de Evaluación); estimaciones de organismos internacionales (Banco Mundial, PNUD, PNUMA, BID, Stern Review); y una comparación puntual con países de la OCDE para las elasticidades de la demanda de gasolina (cuadro VI.1) -citados como referencia comparativa metodológica, no como sujeto de análisis del documento.",bid:BID | ipcc:IPCC | ocde:OCDE | banco_mundial:Banco Mundial,False,,,pendiente
https://hdl.handle.net/11362/43301,"Acceso a la información, la participación y la justicia en asuntos ambientales en América Latina y el Caribe: hacia el logro de la Agenda 2030 para el Desarrollo Sostenible",autoria,"Valeria Torres (redacción), con la participación de Carlos de Miguel y David Barrio; colaboraron Francisca Aguilar, Brayden Koslowsky, Sebastián Donoso, Lina Arestizabal y Birgit Altmann; el análisis de los conflictos socioambientales del capítulo VI fue realizado por Francisca Reyes, con la colaboración de Emilia Ríos (funcionarios y consultores de la División de Desarrollo Sostenible y Asentamientos Humanos de la CEPAL)",Valeria Torres (redacción) | con la participación de Carlos de Miguel | David Barrio | colaboraron Francisca Aguilar | Brayden Koslowsky | Sebastián Donoso | Lina Arestizabal | Birgit Altmann | el análisis de los conflictos socioambientales del capítulo VI fue realizado por Francisca Reyes | con la colaboración de Emilia Ríos (funcionarios | consultores de la División de Desarrollo Sostenible | Asentamientos Humanos de la CEPAL),True,,,pendiente
https://hdl.handle.net/11362/43301,"Acceso a la información, la participación y la justicia en asuntos ambientales en América Latina y el Caribe: hacia el logro de la Agenda 2030 para el Desarrollo Sostenible",tipo_documento,"Documento técnico institucional — informe temático de actualización (versión anterior de 2013) sobre el Principio 10 de la Declaración de Río, revisión comparada de marcos legales e institucionales de gobernanza ambiental en los 33 países de América Latina y el Caribe",informe:Informe,False,,,pendiente
https://hdl.handle.net/11362/43301,"Acceso a la información, la participación y la justicia en asuntos ambientales en América Latina y el Caribe: hacia el logro de la Agenda 2030 para el Desarrollo Sostenible",ambito_aplicacion,"América Latina y el Caribe (33 países), con revisión país por país de marcos constitucionales, legales, institucionales y jurisprudenciales en materia de acceso a la información, participación y justicia ambiental",regional:Regional | subregional:Subregional | nacional:Nacional,True,,,pendiente
https://hdl.handle.net/11362/43301,"Acceso a la información, la participación y la justicia en asuntos ambientales en América Latina y el Caribe: hacia el logro de la Agenda 2030 para el Desarrollo Sostenible",paises,"América Latina y el Caribe (33 países), con revisión país por país de marcos constitucionales, legales, institucionales y jurisprudenciales en materia de acceso a la información, participación y justicia ambiental",,True,,,pendiente
https://hdl.handle.net/11362/43301,"Acceso a la información, la participación y la justicia en asuntos ambientales en América Latina y el Caribe: hacia el logro de la Agenda 2030 para el Desarrollo Sostenible",subregiones,"América Latina y el Caribe (33 países), con revisión país por país de marcos constitucionales, legales, institucionales y jurisprudenciales en materia de acceso a la información, participación y justicia ambiental",alc:América Latina y el Caribe | caribe:Caribe,False,,,pendiente
https://hdl.handle.net/11362/43301,"Acceso a la información, la participación y la justicia en asuntos ambientales en América Latina y el Caribe: hacia el logro de la Agenda 2030 para el Desarrollo Sostenible",sectores,"Gobernanza ambiental transversal: acceso a la información pública y ambiental, registros de emisiones y contaminantes, evaluación de impacto ambiental y evaluación ambiental estratégica, participación pública y consulta a pueblos indígenas y afrodescendientes, acceso a la justicia ambiental (tribunales, fiscalías, defensorías) y prevención de conflictos socioambientales",,True,,,pendiente
https://hdl.handle.net/11362/43301,"Acceso a la información, la participación y la justicia en asuntos ambientales en América Latina y el Caribe: hacia el logro de la Agenda 2030 para el Desarrollo Sostenible",organizaciones,"Convención de Aarhus / Comisión Económica para Europa (CEPE) como instrumento vinculante de referencia (p.24-25); Estados Unidos, el Canadá y México a través del TLCAN/ACAAN, y la Unión Europea a través de acuerdos de asociación y del CARIFORUM, como antecedentes de incorporación de derechos de acceso en tratados de libre comercio (p.35); la OCDE como organismo evaluador externo (evaluaciones de desempeño ambiental conjuntas con la CEPAL, p.36-37) — citados como marco comparado o evaluador externo, no como sujeto de análisis del documento",cepal:CEPAL | ocde:OCDE,False,,,pendiente
https://hdl.handle.net/11362/67989,Estudio Económico de América Latina y el Caribe 2023. El financiamiento de una transición sostenible: inversión para crecer y enfrentar el cambio climático,autoria,"Documento institucional coordinado por Daniel Titelman, Director de la División de Desarrollo Económico de la CEPAL (Parte I, junto con Ramón Pineda Salazar; Parte II, junto con Noel Pérez Benítez para los capítulos II y III, y con Christine Carton como autora del capítulo IV), con la colaboración de un amplio equipo de la División de Desarrollo Económico, la División de Estadísticas, la División de Comercio Internacional e Integración y las sedes subregionales y oficinas nacionales de la CEPAL (créditos completos en p.4).",Documento institucional coordinado por Daniel Titelman | Director de la División de Desarrollo Económico de la CEPAL (Parte I | junto con Ramón Pineda Salazar | Parte II | junto con Noel Pérez Benítez para los capítulos II | III | y con Christine Carton como autora del capítulo IV) | con la colaboración de un amplio equipo de la División de Desarrollo Económico | la División de Estadísticas | la División de Comercio Internacional | Integración | las sedes subregionales | oficinas nacionales de la CEPAL (créditos completos en p.4),True,,,pendiente
https://hdl.handle.net/11362/67989,Estudio Económico de América Latina y el Caribe 2023. El financiamiento de una transición sostenible: inversión para crecer y enfrentar el cambio climático,tipo_documento,"Informe insignia anual de la CEPAL (Estudio Económico de América Latina y el Caribe, 75ª edición), con una monografía especial de tres capítulos sobre financiamiento climático en su segunda parte — es un híbrido entre el panorama macroeconómico regional estándar de la serie y un análisis climático-fiscal especializado.",informe_insignia_panorama:Informe insignia o Panorama,False,,,pendiente
https://hdl.handle.net/11362/67989,Estudio Económico de América Latina y el Caribe 2023. El financiamiento de una transición sostenible: inversión para crecer y enfrentar el cambio climático,ambito_aplicacion,"América Latina y el Caribe en su conjunto (33 países) para el panorama macroeconómico general de la Parte I y para los capítulos III y IV de la Parte II (financiamiento y banca central); un grupo de seis países de Centroamérica y el Caribe especialmente vulnerables —Barbados, El Salvador, Guatemala, Honduras, República Dominicana y Santa Lucía— para el modelo de crecimiento y sostenibilidad de la deuda del capítulo II (p.153).",regional:Regional | subregional:Subregional,True,,,pendiente
https://hdl.handle.net/11362/67989,Estudio Económico de América Latina y el Caribe 2023. El financiamiento de una transición sostenible: inversión para crecer y enfrentar el cambio climático,paises,"América Latina y el Caribe en su conjunto (33 países) para el panorama macroeconómico general de la Parte I y para los capítulos III y IV de la Parte II (financiamiento y banca central); un grupo de seis países de Centroamérica y el Caribe especialmente vulnerables —Barbados, El Salvador, Guatemala, Honduras, República Dominicana y Santa Lucía— para el modelo de crecimiento y sostenibilidad de la deuda del capítulo II (p.153).",barbados:Barbados | el_salvador:El Salvador | guatemala:Guatemala | honduras:Honduras | republica_dominicana:República Dominicana | santa_lucia:Santa Lucía,False,,,pendiente
https://hdl.handle.net/11362/67989,Estudio Económico de América Latina y el Caribe 2023. El financiamiento de una transición sostenible: inversión para crecer y enfrentar el cambio climático,subregiones,"América Latina y el Caribe en su conjunto (33 países) para el panorama macroeconómico general de la Parte I y para los capítulos III y IV de la Parte II (financiamiento y banca central); un grupo de seis países de Centroamérica y el Caribe especialmente vulnerables —Barbados, El Salvador, Guatemala, Honduras, República Dominicana y Santa Lucía— para el modelo de crecimiento y sostenibilidad de la deuda del capítulo II (p.153).",alc:América Latina y el Caribe | centroamerica:Centroamérica | caribe:Caribe,False,,,pendiente
https://hdl.handle.net/11362/67989,Estudio Económico de América Latina y el Caribe 2023. El financiamiento de una transición sostenible: inversión para crecer y enfrentar el cambio climático,sectores,"Panorama macroeconómico regional completo (contexto internacional, liquidez global, sector externo, desempeño interno, política fiscal y monetaria) en la Parte I; en la Parte II: estructuras económicas vulnerables al clima (agricultura, turismo), inversión pública y privada, sostenibilidad de la deuda pública, tributación ambiental, mercados de capitales y bonos temáticos, cooperación internacional para el desarrollo, mecanismos de alivio de deuda climática, y el papel de los bancos centrales y supervisores financieros en la gestión de riesgos climáticos y el escalamiento de finanzas sostenibles.",agricultura:Agricultura | finanzas:Finanzas y financiamiento,False,,,pendiente
https://hdl.handle.net/11362/67989,Estudio Económico de América Latina y el Caribe 2023. El financiamiento de una transición sostenible: inversión para crecer y enfrentar el cambio climático,organizaciones,"Estados Unidos, la Unión Europea y China como socios comerciales y como origen de shocks financieros externos (política monetaria de la Reserva Federal, crisis bancaria de marzo de 2023); las economías emergentes y en desarrollo de Asia y las economías avanzadas de la OCDE como puntos de comparación en inversión pública (11,7% y 3,5% del PIB frente al 2,8% de la región, p.196-197), presión tributaria (34,1% del PIB en la OCDE frente al 21,7% regional, p.204) y tasas de interés efectivas de la deuda (2,8% en Asia emergente y 1,4% en economías avanzadas frente a promedios regionales muy superiores, p.201); la Unión Europea (Banco Central Europeo, taxonomía verde de la UE) como referente metodológico para las taxonomías verdes e iniciativas de banca central de la región.",ocde:OCDE,False,,,pendiente
https://hdl.handle.net/11362/69031,"La economía del cambio climático en América Latina y el Caribe, 2023: necesidades de financiamiento y herramientas de política para la transición hacia economías con bajas emisiones de carbono y resilientes al cambio climático",autoria,"Carlos de Miguel, Santiago Lorenzo, José Javier Gómez, José Eduardo Alatorre y Jimy Ferrer (funcionarios de la Unidad de Cambio Climático, División de Desarrollo Sostenible y Asentamientos Humanos de la CEPAL), y Lucía Rezza e Ignacio Fernández (consultores de la misma División)",Carlos de Miguel | Santiago Lorenzo | José Javier Gómez | José Eduardo Alatorre | Jimy Ferrer (funcionarios de la Unidad de Cambio Climático | División de Desarrollo Sostenible | Asentamientos Humanos de la CEPAL) | y Lucía Rezza | Ignacio Fernández (consultores de la misma División),True,,,pendiente
https://hdl.handle.net/11362/69031,"La economía del cambio climático en América Latina y el Caribe, 2023: necesidades de financiamiento y herramientas de política para la transición hacia economías con bajas emisiones de carbono y resilientes al cambio climático",tipo_documento,"Documento técnico institucional — serie La economía del cambio climático en América Latina y el Caribe (CEPAL), elaborado en el marco del programa EUROCLIMA+ con apoyo de la Unión Europea",estudio_tecnico:Estudio técnico,False,,,pendiente
https://hdl.handle.net/11362/69031,"La economía del cambio climático en América Latina y el Caribe, 2023: necesidades de financiamiento y herramientas de política para la transición hacia economías con bajas emisiones de carbono y resilientes al cambio climático",ambito_aplicacion,"América Latina y el Caribe (33 países), con desagregación por país en cuadros y gráficos de emisiones, CDN, autobuses eléctricos e impuestos al carbono (p.20-25, 35-38, 54-58)",regional:Regional | subregional:Subregional | nacional:Nacional,True,,,pendiente
https://hdl.handle.net/11362/69031,"La economía del cambio climático en América Latina y el Caribe, 2023: necesidades de financiamiento y herramientas de política para la transición hacia economías con bajas emisiones de carbono y resilientes al cambio climático",paises,"América Latina y el Caribe (33 países), con desagregación por país en cuadros y gráficos de emisiones, CDN, autobuses eléctricos e impuestos al carbono (p.20-25, 35-38, 54-58)",,True,,,pendiente
https://hdl.handle.net/11362/69031,"La economía del cambio climático en América Latina y el Caribe, 2023: necesidades de financiamiento y herramientas de política para la transición hacia economías con bajas emisiones de carbono y resilientes al cambio climático",subregiones,"América Latina y el Caribe (33 países), con desagregación por país en cuadros y gráficos de emisiones, CDN, autobuses eléctricos e impuestos al carbono (p.20-25, 35-38, 54-58)",alc:América Latina y el Caribe | caribe:Caribe,False,,,pendiente
https://hdl.handle.net/11362/69031,"La economía del cambio climático en América Latina y el Caribe, 2023: necesidades de financiamiento y herramientas de política para la transición hacia economías con bajas emisiones de carbono y resilientes al cambio climático",sectores,"Economía del cambio climático en su conjunto: sistema energético, transporte, agricultura y deforestación, biodiversidad, agua y saneamiento, infraestructura de adaptación, sistema y regulación financiera",agricultura:Agricultura | agua:Agua y recursos hídricos | energia:Energía | transporte:Transporte | ecosistemas:Ecosistemas y biodiversidad,False,,,pendiente
